NDPI_Pre,NDPI_Post,NDBI_Pre,NDBI_Post,NORMALIZED_NDBI,NORMALIZED_VV,NORMALIZED_VH,RBR_NDBI,RBR_VV,RBR_VH,HH_Pre,HV_Pre,VH_Pre,VV_Pre,HH_Post,HV_Post,VH_Post,VV_Post,IRV_Pre,IRV_Post,Burn_Classification
0.1934156378600027,0.2815533980579791,0.16935483870960913,0.6708860759485179,0.5968898067565305,-0.3744075829382112,-0.7758620689648483,3.961422541358482,0.45517241379278955,0.12621359223288717,148.0,98.0,103.0,145.0,24.0,37.0,13.0,66.0,1.603271983639754,1.8048780487793874,1
0.2027972027971319,-0.06060606060596878,0.0851735015772602,-0.03124999999995117,-1.0,-0.6945812807878352,-0.629213483145714,0.0,0.18023255813943012,0.22758620689639478,200.0,114.0,145.0,172.0,85.0,35.0,33.0,31.0,1.5199999999997467,1.5053763440852124,1
0.006802721088433061,0.3119999999997504,0.017182130584186536,0.9523809523798186,0.9645569619258034,-0.2869565217390057,-0.9724137931027778,10.0,0.5540540540536797,0.013986013986004207,245.0,146.0,143.0,148.0,41.0,43.0,2.0,82.0,1.7051094890508458,1.6459330143532795,1
-0.00911854103343188,0.09489051094883585,-0.09695290858723077,0.28205128205104096,1.0,-0.3697478991595085,-0.6499999999997292,0.0,0.4601226993862208,0.212121212121105,130.0,166.0,198.0,163.0,69.0,62.0,42.0,75.0,2.12479999999966,1.8507462686560259,1
0.036827195467411665,-0.09230769230762131,-0.02659574468084399,0.31111111111076545,1.0,-0.5123966942146643,-0.7232142857139628,0.0,0.3224043715845233,0.16062176165794786,125.0,170.0,193.0,183.0,82.0,71.0,31.0,59.0,2.0987654320984412,2.007067137808478,1
0.12915129151286747,0.2539682539680524,0.10469314079418604,0.3982300884952228,0.5836615422545015,-0.31896551724124184,-0.5696202531641965,3.803783945098335,0.5163398692807083,0.27419354838687565,236.0,118.0,124.0,153.0,101.0,47.0,34.0,79.0,1.5103999999997582,1.372262773722127,1
0.26285714285706774,0.31192660550444407,0.25212464589227984,0.44444444444422,0.2760957975201345,-0.21428571428565543,-0.41176470588213276,1.7627965036699706,0.647058823529119,0.41666666666635105,157.0,129.0,132.0,221.0,51.0,75.0,55.0,143.0,1.622641509433707,1.744186046511121,1
0.22336769759442496,0.16867469879507913,-0.029972752043588565,0.01570680628271429,-1.0,-0.2945454545453475,-0.33568904593627713,0.0,0.544943820224413,0.49735449735423426,255.0,113.0,189.0,178.0,16.0,69.0,94.0,97.0,1.3717754172987295,2.19920318725012,1
-0.24629080118687055,0.18749999999985353,-0.22324159021399903,0.04109589041093076,-1.0,-0.2512315270934723,-0.48148148148130315,0.0,0.5984251968499225,0.349999999999825,115.0,210.0,200.0,127.0,44.0,52.0,70.0,76.0,2.5377643504527887,1.857142857142028,1
-0.24999999999993874,0.3267326732670032,-0.24999999999993874,0.16521739130420415,-1.0,-0.39090909090891324,-0.6831683168314577,0.0,0.43790849673174,0.18823529411757325,255.0,255.0,255.0,153.0,147.0,34.0,48.0,67.0,2.22222222222198,0.9645390070918566,1
-0.015267175572513258,0.3193717277485239,-0.14569536423836235,0.6470588235289889,1.0,-0.011764705882348328,-0.729999999999635,0.0,0.9767441860457545,0.1560693641617595,243.0,133.0,173.0,129.0,230.0,65.0,27.0,126.0,1.66771159874582,1.0699588477364055,1
-0.07988980716251243,0.398058252426798,-0.10933333333330418,0.41176470588194924,1.0,-0.3974895397487877,-0.7478991596635514,0.0,0.4311377245506401,0.14423076923069988,246.0,196.0,208.0,167.0,116.0,31.0,30.0,72.0,1.9478260869562796,0.9919999999996032,1
